distance,mass,airframe,operator,time_slot,wind,route,altitude,landing_zone,on_time
5.14,1.48,AeroX,Balanced,Evening,N_6.4_4.0,"[0, 1, -1, 1, 1, -1, 0, 1, 0]","[21, 17, 20, 24, 17, 18]",LZ1,1
19.77,4.87,AeroX,Fast,Afternoon,S_5.0_1.4,"[0, 0, 0, -1, 0, 0]","[19, 23, 17, 21, 18]",LZ1,0
9.63,4.91,NanoFly,Cautious,Morning,E_3.8_4.5,"[-1, 0, 0, 1, -1, -1, 1]","[11, 21, 18, 18, 21, 13]",LZ2,1
14.08,3.45,AeroX,Fast,Afternoon,N_9.3_1.7,"[-1, 0, 1, 1, -1]","[23, 19, 15, 24, 21, 21, 13, 24, 11]",LZ2,0
3.67,4.46,NanoFly,Cautious,Afternoon,N_1.9_1.0,"[-1, 0, -1, -1, 1, -1, -1, 1]","[11, 23, 11, 12, 14, 24, 22, 22]",LZ1,1
10.23,1.46,NanoFly,Balanced,Afternoon,N_4.9_2.7,"[-1, 1, 0, -1, -1]","[22, 20, 19, 15, 21, 13, 20, 11]",LZ2,1
1.52,4.87,AeroX,Fast,Morning,W_5.7_1.9,"[1, 0, -1, 1, 1, 1, 0, 1]","[19, 19, 18, 22, 13, 20, 11, 24, 10]",LZ2,1
10.6,1.14,NanoFly,Cautious,Evening,E_3.2_3.2,"[-1, 0, -1, 0, -1]","[20, 15, 23, 16, 16, 14, 21, 16]",LZ1,1
19.32,0.96,AeroX,Cautious,Evening,S_7.1_4.6,"[-1, 1, 0, 1, 1, -1, 0]","[24, 16, 14, 17, 24, 10, 11, 22, 16]",LZ3,0
8.3,1.0,FalconX,Fast,Morning,W_8.7_4.7,"[0, 1, 0, 0, 0, -1, 1, 1, -1]","[16, 18, 12, 18, 21]",LZ3,1
1.74,3.08,NanoFly,Cautious,Morning,N_5.4_1.1,"[1, 1, 1, 0, -1, -1]","[15, 17, 10, 14, 14, 19, 17, 13, 18]",LZ1,1
1.59,4.01,FalconX,Balanced,Evening,W_7.8_0.8,"[0, 1, -1, 0, -1, 1, -1]","[21, 23, 16, 17, 19, 15, 12, 19, 10]",LZ3,1
8.37,2.15,FalconX,Cautious,Evening,W_0.6_4.7,"[0, 0, -1, 0, -1, 0, -1, -1]","[14, 13, 11, 24, 13]",LZ2,1
4.04,4.9,NanoFly,Balanced,Afternoon,S_1.5_4.1,"[-1, 0, -1, 0, 1, 0, 1, 0]","[20, 10, 16, 13, 18, 16, 14, 15, 20]",LZ1,1
1.44,2.45,SkyLift,Cautious,Evening,E_4.6_1.3,"[1, 1, -1, 1, 0]","[24, 21, 18, 20, 10, 17]",LZ2,1
15.37,1.18,SkyLift,Fast,Afternoon,W_9.2_4.0,"[1, 1, 0, 0, 1, -1]","[22, 24, 12, 14, 14]",LZ3,0
9.71,2.6,FalconX,Balanced,Evening,E_5.3_3.7,"[0, -1, 1, 0, -1]","[15, 23, 11, 17, 11, 22, 14, 17]",LZ4,1
6.5,3.56,FalconX,Cautious,Evening,E_4.3_1.3,"[-1, 0, 1, 1, 0, -1, 1, -1, 1]","[10, 20, 21, 22, 17]",LZ2,1
18.1,4.25,AeroX,Balanced,Evening,N_6.0_4.5,"[-1, -1, -1, -1, 0, 1, 1, 0, 1]","[24, 23, 19, 22, 21]",LZ3,0
3.21,2.56,FalconX,Fast,Afternoon,N_1.2_1.6,"[0, 1, -1, -1, 0, 0, -1]","[14, 15, 24, 10, 19, 17, 18, 22]",LZ3,1
19.16,3.17,NanoFly,Cautious,Afternoon,S_6.5_2.4,"[-1, 0, -1, 0, 0, 0, 1, 0, -1]","[12, 12, 10, 20, 18]",LZ1,1
6.97,1.7,SkyLift,Cautious,Evening,S_0.9_3.0,"[0, 1, 1, 0, 1]","[21, 11, 20, 19, 16, 21, 17]",LZ2,1
17.88,3.41,SkyLift,Balanced,Afternoon,W_5.8_1.0,"[1, 0, 1, 1, 1, -1, -1, 1, -1]","[15, 10, 21, 24, 21, 14]",LZ2,0
12.46,4.94,SkyLift,Fast,Afternoon,N_7.1_3.1,"[1, 1, 1, 0, -1]","[24, 15, 10, 12, 11]",LZ2,1
16.71,0.72,NanoFly,Fast,Afternoon,E_4.1_3.5,"[0, 0, -1, 1, -1, 1]","[23, 20, 19, 17, 16, 24]",LZ2,0
19.7,4.49,AeroX,Cautious,Afternoon,E_9.1_0.5,"[0, 0, 0, 0, 1, 0]","[21, 13, 20, 14, 18, 24, 21]",LZ2,0
6.48,3.03,NanoFly,Balanced,Morning,W_1.5_1.9,"[-1, 0, 1, 0, 1, -1, 0]","[14, 17, 21, 16, 18]",LZ2,1
19.26,1.63,NanoFly,Cautious,Afternoon,N_1.7_3.1,"[-1, -1, 1, 0, 1]","[12, 16, 15, 21, 19, 14, 22]",LZ2,0
8.4,4.8,SkyLift,Cautious,Evening,S_5.2_4.6,"[0, -1, -1, 1, 1, 0, 1, 0, -1]","[17, 15, 17, 19, 22, 17, 23, 23]",LZ4,1
8.32,2.68,NanoFly,Balanced,Afternoon,W_9.3_4.5,"[-1, 1, -1, 1, 0, 0, 0, -1]","[17, 19, 24, 15, 17, 21]",LZ1,1
7.47,1.99,FalconX,Fast,Evening,E_3.9_0.8,"[-1, -1, -1, 0, -1, 1, 1, 0]","[23, 14, 11, 17, 12]",LZ3,1
11.29,1.32,NanoFly,Cautious,Afternoon,N_9.3_3.1,"[0, -1, 0, 0, 1, -1, 1, 1, -1]","[13, 22, 21, 22, 20, 18, 23, 17, 21]",LZ1,1
3.93,1.6,SkyLift,Cautious,Evening,S_6.9_0.5,"[-1, -1, 1, 1, -1, -1]","[21, 16, 16, 23, 12, 11, 17, 14, 19]",LZ4,1
11.52,4.25,SkyLift,Balanced,Morning,S_7.8_1.5,"[1, 1, -1, -1, 0, 1, 1]","[16, 16, 10, 10, 24, 10, 21, 17]",LZ4,1
11.29,3.26,NanoFly,Balanced,Evening,E_9.4_3.0,"[0, 0, 1, 1, 1, 1]","[12, 18, 22, 20, 15, 12, 17, 15, 19]",LZ3,1
15.48,4.61,FalconX,Cautious,Afternoon,E_5.7_0.4,"[0, 0, 1, 0, 1, 0]","[22, 20, 21, 17, 11, 12, 15]",LZ2,1
16.84,1.54,FalconX,Fast,Afternoon,E_6.4_4.4,"[-1, 1, 1, -1, -1, 1]","[16, 23, 10, 11, 20, 18, 11]",LZ2,0
9.37,1.05,SkyLift,Balanced,Evening,E_5.8_4.1,"[1, -1, 1, -1, 1, 0, -1, 0, -1]","[12, 18, 14, 23, 13, 17, 12, 11]",LZ4,1
6.74,0.53,FalconX,Cautious,Morning,S_7.8_2.4,"[-1, 1, 1, 1, 1, -1, 1, -1]","[15, 18, 19, 17, 20, 17]",LZ4,1
5.93,2.79,FalconX,Fast,Afternoon,N_2.7_2.5,"[-1, 0, 1, 1, 1, 1, 1]","[24, 15, 22, 18, 12]",LZ3,1
4.7,4.99,AeroX,Balanced,Afternoon,S_7.9_4.4,"[-1, 1, 0, 1, 1, 1, 1, -1, 1]","[19, 15, 21, 10, 10, 21, 23]",LZ3,1
2.1,3.63,AeroX,Balanced,Evening,E_7.1_0.3,"[1, 0, 0, -1, 0, 0, 0]","[11, 24, 12, 24, 14, 22, 14, 23]",LZ2,1
7.51,1.89,FalconX,Cautious,Evening,N_6.0_0.7,"[0, -1, -1, 0, 1, 1, 1, 0, 1]","[21, 20, 24, 13, 24, 24, 23]",LZ4,1
6.13,4.45,FalconX,Balanced,Morning,S_0.4_1.5,"[0, -1, 0, -1, -1, 0]","[10, 15, 18, 18, 18, 18, 12, 11, 13]",LZ3,1
19.36,4.02,AeroX,Cautious,Evening,N_7.7_1.8,"[-1, -1, 0, 0, 1, -1, 0, 0]","[16, 18, 15, 23, 14, 24, 15, 23, 10]",LZ1,0
11.6,0.57,AeroX,Balanced,Afternoon,S_1.3_4.9,"[0, 0, -1, -1, 0, 1]","[15, 11, 10, 21, 19, 21, 13, 14]",LZ3,1
7.6,4.18,AeroX,Fast,Evening,N_9.6_0.7,"[-1, 0, -1, 0, 0, 1, 0]","[20, 12, 23, 18, 24]",LZ2,1
12.03,1.85,SkyLift,Fast,Morning,S_0.8_1.5,"[0, -1, 0, 1, -1, 1]","[18, 18, 11, 23, 23, 19, 17, 18]",LZ4,1
3.64,1.17,SkyLift,Balanced,Morning,S_7.2_4.1,"[1, -1, 1, 0, 0, 1]","[16, 22, 19, 15, 17, 16, 24, 23, 21]",LZ4,1
9.44,1.52,AeroX,Cautious,Afternoon,W_3.6_3.9,"[-1, -1, -1, 1, 1, -1]","[15, 22, 17, 12, 14, 23]",LZ2,1
12.9,2.61,AeroX,Balanced,Evening,E_7.4_3.3,"[1, -1, 0, 1, -1, -1, -1, 1]","[15, 10, 13, 20, 10]",LZ4,1
10.29,2.41,AeroX,Cautious,Afternoon,W_5.2_1.6,"[1, -1, 1, 0, 0, 1]","[20, 23, 10, 20, 11, 23, 12, 12, 24]",LZ2,1
8.63,1.8,SkyLift,Balanced,Morning,S_6.3_0.6,"[1, 1, 0, -1, 1, -1]","[14, 15, 10, 11, 23, 19, 24, 20, 12]",LZ3,1
19.88,1.27,SkyLift,Fast,Morning,E_0.8_4.9,"[1, 0, 1, 0, 1, -1, 1, -1, 1]","[18, 17, 20, 21, 17, 16]",LZ3,0
17.73,3.93,FalconX,Cautious,Evening,S_9.7_1.3,"[1, 1, 1, 0, -1, -1, 0]","[14, 19, 22, 18, 22, 10, 19, 10, 17]",LZ2,0
12.84,4.96,NanoFly,Fast,Evening,W_0.0_4.2,"[-1, 0, 0, 0, -1, 0, 0]","[18, 13, 11, 11, 15, 20]",LZ3,1
11.82,4.0,FalconX,Fast,Afternoon,N_9.4_4.5,"[0, -1, 1, -1, -1]","[11, 18, 11, 15, 18]",LZ4,1
12.79,1.83,NanoFly,Fast,Morning,N_5.7_2.2,"[0, 0, 0, -1, 1, 1, 0]","[21, 23, 16, 12, 20, 16]",LZ1,1
4.82,1.6,NanoFly,Balanced,Afternoon,E_2.6_4.3,"[1, 0, 1, -1, 0, -1, 1, -1]","[21, 10, 21, 18, 19, 12, 22, 21, 20]",LZ3,1
8.51,1.48,NanoFly,Cautious,Afternoon,W_6.4_1.4,"[0, 0, 1, 1, 1]","[12, 20, 20, 21, 18, 22, 15, 20]",LZ1,1
1.75,1.12,FalconX,Fast,Afternoon,W_6.7_4.4,"[-1, 1, -1, 1, 0, 1, -1]","[10, 17, 16, 12, 18, 10, 16, 19]",LZ3,1
10.04,2.98,SkyLift,Cautious,Morning,S_7.3_3.2,"[-1, -1, -1, -1, -1, 1, 1, 1, 0]","[23, 15, 24, 17, 22, 21]",LZ4,1
11.32,3.22,SkyLift,Cautious,Evening,E_0.2_1.0,"[1, 0, 0, -1, 0, 1, -1, 1, 1]","[18, 13, 24, 23, 12]",LZ4,1
5.33,3.67,SkyLift,Fast,Morning,N_9.8_3.9,"[-1, 0, 0, 1, 1, 0]","[23, 15, 22, 14, 17, 14, 13, 21]",LZ2,1
19.32,3.56,SkyLift,Balanced,Afternoon,W_6.2_4.6,"[-1, 1, 1, 0, 0, 1]","[12, 11, 14, 17, 13, 14]",LZ3,0
18.28,1.82,FalconX,Fast,Morning,S_3.8_2.9,"[1, 0, -1, -1, -1]","[11, 20, 16, 20, 24, 12, 17, 11]",LZ1,1
14.72,1.99,AeroX,Fast,Afternoon,E_5.7_3.8,"[-1, 1, 0, 1, 0, -1, -1]","[13, 17, 22, 11, 14, 22]",LZ4,1
11.13,3.57,NanoFly,Cautious,Afternoon,W_1.8_4.0,"[-1, 1, 1, 1, 0, 1]","[23, 14, 18, 18, 10, 22, 20, 23, 18]",LZ4,1
17.53,2.07,SkyLift,Balanced,Evening,W_2.5_3.9,"[1, 1, 0, -1, 1, -1, 0, 0, 1]","[18, 10, 24, 14, 17, 15, 10]",LZ1,1
3.48,1.46,SkyLift,Cautious,Afternoon,N_0.9_2.3,"[1, 0, 0, 0, 0]","[20, 20, 23, 21, 24, 23, 17, 22]",LZ3,1
16.02,2.18,FalconX,Balanced,Morning,W_8.8_3.7,"[1, 1, -1, 1, -1, 0, 0, 0, 0]","[20, 13, 10, 19, 17, 18, 17, 17]",LZ3,0
3.37,1.72,NanoFly,Fast,Evening,N_2.5_2.7,"[-1, 1, -1, -1, -1, -1]","[16, 22, 24, 21, 10, 21, 11, 10, 18]",LZ1,1
16.09,0.9,SkyLift,Balanced,Evening,W_7.4_2.1,"[0, 1, 0, -1, 1, -1, 0, 0, -1]","[11, 11, 22, 23, 18, 19, 12, 11, 14]",LZ2,1
6.24,4.24,AeroX,Cautious,Evening,S_2.7_0.8,"[-1, 1, -1, 1, -1, 0, -1]","[19, 14, 24, 24, 14, 23]",LZ3,1
17.66,4.34,SkyLift,Fast,Evening,S_1.5_4.5,"[0, 1, 1, 1, 0, -1, 0]","[10, 12, 12, 18, 10, 22, 17]",LZ4,0
18.94,1.49,NanoFly,Balanced,Evening,S_1.1_2.1,"[-1, 1, -1, 0, -1, 0]","[19, 20, 16, 14, 19, 16, 13, 13]",LZ4,0
3.83,0.79,AeroX,Balanced,Morning,E_8.6_1.2,"[0, 1, -1, -1, -1]","[24, 18, 22, 11, 10, 17, 15, 23]",LZ3,1
9.79,3.82,FalconX,Cautious,Afternoon,E_1.2_1.2,"[-1, -1, 0, 0, -1]","[23, 15, 16, 12, 13, 10, 18]",LZ3,1
19.64,1.45,AeroX,Balanced,Afternoon,S_0.9_1.2,"[0, 1, 1, 1, -1, 1, 1]","[13, 15, 16, 21, 11, 14, 14]",LZ2,1
10.18,2.27,NanoFly,Fast,Afternoon,S_0.1_0.0,"[-1, 0, 0, 1, 0, -1, -1]","[20, 23, 21, 20, 24, 17]",LZ1,1
17.41,0.79,NanoFly,Balanced,Afternoon,S_3.7_2.2,"[0, 1, 1, 1, 0, 1, 0, 0, 1]","[17, 15, 10, 13, 21, 17, 15]",LZ3,1
12.19,1.52,AeroX,Cautious,Evening,N_9.4_4.5,"[1, -1, -1, -1, 0]","[18, 20, 11, 18, 17, 20, 14, 15]",LZ3,1
8.13,4.07,SkyLift,Balanced,Afternoon,S_9.1_0.1,"[-1, -1, 1, -1, 0]","[11, 22, 18, 14, 12]",LZ1,1
6.43,4.12,NanoFly,Fast,Afternoon,E_1.2_4.8,"[1, 1, -1, -1, 1]","[16, 20, 24, 16, 12, 12, 19]",LZ2,1
4.86,1.43,AeroX,Fast,Evening,N_0.1_0.9,"[-1, 1, 1, 0, -1, 0, 0, -1]","[21, 17, 10, 11, 22, 11]",LZ4,1
15.47,2.01,NanoFly,Balanced,Evening,S_7.5_3.6,"[0, 0, 1, 0, 1, -1]","[12, 17, 18, 17, 24, 24, 24, 24, 18]",LZ1,1
8.34,1.1,SkyLift,Balanced,Evening,E_3.1_3.9,"[-1, 0, -1, 1, 1, 0, 0, 0, -1]","[21, 21, 22, 18, 16, 11, 21]",LZ2,1
10.71,0.83,SkyLift,Fast,Afternoon,N_8.3_3.7,"[-1, -1, 0, -1, 1, 1, 0, 0, 1]","[13, 14, 17, 18, 15, 23]",LZ2,1
10.35,4.96,AeroX,Cautious,Evening,N_2.2_1.7,"[-1, -1, 0, 0, 1, 1, 0, -1]","[14, 19, 24, 16, 18, 15]",LZ3,1
11.97,3.45,FalconX,Fast,Evening,E_4.9_3.5,"[-1, -1, 0, -1, 0, 0, -1, 1]","[10, 18, 12, 16, 18, 17, 21, 21, 19]",LZ3,1
17.45,2.94,FalconX,Balanced,Morning,E_0.3_2.4,"[0, -1, 1, -1, -1]","[14, 15, 11, 12, 17]",LZ1,1
19.63,3.94,SkyLift,Balanced,Morning,N_8.9_0.8,"[0, -1, -1, -1, 1, -1, -1, -1]","[16, 19, 23, 11, 10]",LZ4,0
8.74,4.28,FalconX,Cautious,Afternoon,E_1.8_1.0,"[-1, -1, -1, 1, 0, 0, 0]","[22, 16, 24, 21, 12]",LZ4,1
16.72,4.13,SkyLift,Fast,Evening,N_2.9_0.1,"[1, 0, 1, 1, -1, -1, 1, 0, 1]","[18, 21, 18, 24, 13]",LZ4,1
15.53,0.57,FalconX,Fast,Afternoon,N_4.8_1.7,"[1, 0, 0, 1, 1, 1]","[13, 18, 22, 17, 15, 15, 23, 14]",LZ2,0
11.9,1.34,SkyLift,Cautious,Morning,N_2.7_3.6,"[1, 0, 0, 1, 0, 0, 0]","[21, 21, 15, 14, 19]",LZ2,1
19.16,3.45,NanoFly,Fast,Morning,N_0.4_4.8,"[0, 1, 0, 1, -1, 0]","[21, 18, 24, 14, 19, 20, 24]",LZ2,1
4.81,2.19,AeroX,Cautious,Evening,S_0.3_0.7,"[1, -1, -1, -1, 0]","[19, 24, 17, 21, 23]",LZ4,1
3.08,4.92,AeroX,Fast,Afternoon,E_9.6_1.8,"[0, 0, -1, 0, 1, 1, -1]","[22, 10, 17, 10, 19]",LZ1,1
17.23,3.49,FalconX,Cautious,Morning,S_3.3_0.9,"[0, -1, 0, 1, -1, -1, 0, 1, 1]","[21, 23, 14, 24, 14, 24]",LZ3,0
9.34,4.8,AeroX,Cautious,Evening,S_3.3_3.8,"[-1, -1, 1, 0, -1, 0, 0, 0]","[20, 23, 14, 18, 18, 18, 12, 15, 18]",LZ3,1
17.09,1.41,FalconX,Cautious,Afternoon,S_9.2_4.6,"[0, -1, -1, 1, -1, -1]","[17, 20, 16, 19, 20, 10]",LZ4,0
17.97,4.39,SkyLift,Balanced,Evening,S_8.4_0.6,"[1, 1, -1, 1, 1, -1]","[14, 14, 15, 14, 15, 22, 11, 24]",LZ2,1
2.19,1.95,NanoFly,Balanced,Evening,N_6.9_4.5,"[1, 1, -1, 1, 0, 0, -1]","[14, 13, 19, 14, 20, 17, 15, 11, 15]",LZ3,1
17.79,4.95,AeroX,Balanced,Morning,N_6.6_1.4,"[-1, 0, 1, -1, -1, 1, -1, 1]","[11, 14, 24, 23, 18, 19, 17]",LZ1,0
9.52,1.21,NanoFly,Fast,Afternoon,N_8.0_1.1,"[0, 0, -1, 1, 0, 0, -1, 0, 1]","[24, 11, 19, 12, 20, 17, 23, 23, 13]",LZ4,1
10.7,2.82,AeroX,Cautious,Morning,W_1.7_0.3,"[0, -1, 1, 1, 1, 0, 1]","[23, 11, 10, 17, 20, 12, 24]",LZ2,1
12.91,4.07,SkyLift,Fast,Afternoon,N_6.6_0.4,"[0, 0, 0, -1, -1, 0, -1, 1]","[21, 17, 21, 23, 17]",LZ2,1
18.6,2.45,AeroX,Fast,Afternoon,S_1.0_0.3,"[-1, -1, 1, 0, 1, 1, 1, 0]","[12, 16, 21, 22, 13, 10, 11, 10, 10]",LZ2,1
1.36,2.61,AeroX,Cautious,Evening,W_1.3_2.2,"[-1, 1, 1, -1, -1, 1, 1, 1]","[18, 19, 11, 23, 22]",LZ2,1
10.06,4.94,SkyLift,Balanced,Evening,W_2.4_3.3,"[1, 0, -1, 0, -1]","[20, 11, 17, 13, 22, 16, 17, 15]",LZ3,1
14.07,2.41,FalconX,Fast,Afternoon,W_7.1_0.9,"[-1, -1, 1, -1, 1, 1, -1]","[24, 20, 17, 18, 12, 12, 11, 11]",LZ4,1
14.73,3.22,FalconX,Fast,Evening,N_8.9_1.1,"[1, 1, 0, 1, 0, 0, 1]","[18, 10, 19, 15, 18, 20, 20]",LZ1,0
14.16,0.75,SkyLift,Fast,Morning,S_6.9_0.9,"[0, -1, 1, -1, -1]","[22, 20, 12, 11, 24, 21, 22, 10, 23]",LZ1,1
3.55,4.29,FalconX,Balanced,Afternoon,N_4.2_4.0,"[-1, 1, -1, 0, 1, -1, 0]","[24, 13, 21, 22, 24, 11, 12]",LZ4,1
6.69,3.42,AeroX,Cautious,Morning,E_5.1_0.7,"[-1, -1, 0, 1, -1, 0, -1, 0, -1]","[24, 17, 21, 11, 21, 23, 24]",LZ3,1
7.82,2.32,NanoFly,Cautious,Evening,W_7.1_0.4,"[-1, -1, -1, 1, 0]","[10, 12, 17, 14, 21]",LZ4,1
16.28,0.57,SkyLift,Fast,Afternoon,E_6.1_0.2,"[-1, -1, 0, 0, 1, 0, -1, 0, -1]","[10, 17, 13, 12, 14, 12, 18]",LZ4,1
6.3,3.16,AeroX,Cautious,Evening,W_5.3_0.2,"[1, -1, 0, -1, 1, -1, 1]","[16, 23, 15, 20, 11, 23]",LZ2,1
5.0,0.56,SkyLift,Balanced,Morning,W_2.4_2.7,"[0, 1, 0, 0, 0, 0]","[17, 23, 23, 16, 12, 10]",LZ4,1
19.19,0.51,NanoFly,Cautious,Afternoon,E_6.2_0.5,"[-1, 0, -1, 1, -1, 0, -1, 1]","[19, 20, 10, 15, 13, 15]",LZ2,1
1.17,3.27,AeroX,Fast,Evening,E_0.2_1.1,"[-1, 0, -1, 1, 0]","[14, 20, 19, 18, 11, 21, 18, 10]",LZ2,1
19.96,1.35,AeroX,Fast,Morning,N_5.6_4.2,"[-1, -1, 0, -1, 0]","[24, 12, 14, 23, 20, 11, 23]",LZ1,0
13.86,1.36,NanoFly,Cautious,Morning,E_8.2_4.8,"[0, 0, 1, 0, -1, -1]","[16, 19, 22, 18, 22]",LZ2,1
16.74,3.44,NanoFly,Fast,Evening,E_1.8_4.3,"[-1, -1, 1, -1, 1, -1]","[12, 12, 15, 21, 15]",LZ2,1
6.6,0.74,FalconX,Balanced,Afternoon,S_1.1_4.8,"[0, 1, 1, 1, 1, 0]","[13, 13, 20, 22, 11, 13, 14, 21]",LZ3,1
1.27,1.91,AeroX,Balanced,Evening,E_9.7_3.4,"[0, 1, -1, 0, -1, 0, -1, 1, -1]","[20, 16, 15, 14, 13, 24, 12, 18]",LZ4,1
15.02,1.17,NanoFly,Balanced,Afternoon,N_8.4_4.9,"[0, 0, -1, -1, 1, -1, -1]","[18, 19, 20, 10, 22, 22, 23, 12]",LZ4,0
16.85,3.11,NanoFly,Balanced,Morning,W_3.0_2.5,"[-1, -1, -1, -1, 1]","[13, 18, 22, 10, 14, 14]",LZ3,0
15.07,3.48,AeroX,Fast,Morning,W_2.1_4.0,"[-1, 0, 0, -1, -1, -1, 1]","[15, 12, 12, 16, 16]",LZ4,1
3.71,3.75,FalconX,Fast,Morning,S_3.3_4.9,"[1, 0, 1, 1, 0, 1, 1, -1, 0]","[21, 11, 23, 20, 16]",LZ1,1
15.32,1.65,SkyLift,Cautious,Evening,N_4.3_3.5,"[0, 0, 0, 0, 1, 0, 0, 0, 1]","[22, 13, 18, 13, 18, 22, 15, 16, 13]",LZ4,1
15.61,0.9,FalconX,Fast,Evening,W_8.2_4.8,"[1, 1, 1, 0, -1]","[10, 10, 12, 16, 22, 19, 14]",LZ1,1
13.51,0.85,NanoFly,Cautious,Evening,S_2.4_1.3,"[0, -1, -1, 1, 1, 1, -1, -1]","[12, 18, 21, 14, 18, 19, 20]",LZ2,1
15.56,2.42,SkyLift,Fast,Morning,W_7.2_1.5,"[1, -1, -1, 1, -1, -1, 0, 1]","[15, 15, 14, 13, 12]",LZ2,1
17.07,4.76,SkyLift,Cautious,Afternoon,N_9.3_2.0,"[1, -1, -1, -1, 1, -1]","[23, 22, 15, 20, 13, 23, 23, 12]",LZ3,0
12.66,1.48,FalconX,Cautious,Evening,E_3.8_2.3,"[-1, 0, -1, 0, -1, -1, -1, 1, -1]","[24, 12, 23, 23, 12, 12]",LZ1,1
2.68,1.66,SkyLift,Balanced,Evening,S_0.3_4.5,"[0, -1, 1, -1, 1]","[15, 11, 19, 20, 12, 22, 14]",LZ2,1
10.26,0.95,NanoFly,Cautious,Evening,E_8.3_4.4,"[1, 1, 1, 1, 1, -1, 1]","[12, 14, 10, 15, 19, 21, 12, 17, 19]",LZ3,1
2.48,3.23,AeroX,Cautious,Morning,N_7.1_3.3,"[0, 1, 0, -1, 1, -1, 1, 1, 1]","[21, 21, 23, 10, 18, 10]",LZ2,1
8.74,3.56,AeroX,Cautious,Afternoon,N_1.5_1.2,"[-1, -1, 0, 1, 0, 0, 0, -1]","[22, 15, 12, 19, 18, 22, 14, 23]",LZ2,1
8.74,3.39,AeroX,Cautious,Afternoon,W_6.0_1.2,"[1, 0, 0, 0, 1, -1, 0]","[15, 11, 16, 14, 20, 23, 16, 10]",LZ4,1
2.25,4.38,FalconX,Cautious,Afternoon,W_8.2_3.2,"[0, -1, 1, 1, 0]","[13, 23, 22, 12, 24]",LZ4,1
7.63,2.69,AeroX,Balanced,Evening,S_1.8_2.5,"[1, -1, -1, 1, 0, 0]","[13, 17, 21, 18, 21, 18, 11, 18, 21]",LZ4,1
3.11,1.11,AeroX,Cautious,Evening,W_2.2_1.3,"[0, 1, 0, 0, -1, 1, 0, 1]","[13, 22, 23, 10, 12, 19, 17, 20]",LZ2,1
16.36,1.8,AeroX,Cautious,Afternoon,W_2.0_0.8,"[1, 1, -1, 1, 0]","[14, 20, 11, 17, 11, 14, 12]",LZ4,1
19.01,3.48,SkyLift,Cautious,Morning,N_10.0_3.6,"[0, -1, 0, 0, -1, 0, 0]","[18, 16, 17, 24, 21]",LZ4,0
2.37,3.26,SkyLift,Fast,Afternoon,N_2.3_4.1,"[0, -1, 1, 1, 0, 1, -1]","[23, 17, 24, 12, 19, 21, 21, 15]",LZ2,1
19.15,2.89,SkyLift,Fast,Evening,S_2.7_1.3,"[0, 0, -1, -1, -1]","[13, 10, 18, 17, 24]",LZ4,1
10.93,3.57,NanoFly,Balanced,Afternoon,E_0.5_2.1,"[0, 0, -1, -1, 0, 1, 0]","[12, 23, 18, 15, 10]",LZ1,1
6.69,3.37,NanoFly,Cautious,Afternoon,S_9.8_3.6,"[0, -1, 0, 0, 0, 0, 1, 1]","[17, 21, 18, 16, 17, 15, 18]",LZ1,1
2.46,4.47,NanoFly,Cautious,Afternoon,N_2.5_2.3,"[0, -1, 0, -1, 0, 1, 1, 0, -1]","[12, 15, 16, 24, 24]",LZ4,1
10.51,3.14,AeroX,Fast,Morning,N_7.3_4.8,"[0, 0, 1, -1, 1, 0, -1, -1]","[14, 18, 24, 17, 18]",LZ1,1
16.1,4.0,SkyLift,Cautious,Evening,S_0.3_0.6,"[1, 0, 0, -1, 1, 1, 0, 1]","[21, 21, 19, 23, 24, 13, 21, 21]",LZ3,1
14.43,1.62,NanoFly,Balanced,Evening,S_7.8_4.3,"[0, -1, 1, 0, -1]","[21, 21, 11, 10, 11, 19, 23, 22]",LZ1,1
1.95,3.55,FalconX,Cautious,Afternoon,E_7.5_1.5,"[-1, 0, 0, 0, -1, -1]","[12, 18, 13, 15, 13, 16, 20, 13, 20]",LZ2,1
2.39,4.56,SkyLift,Balanced,Evening,N_0.8_3.4,"[0, 1, 1, 1, -1, 0, -1, 1, 1]","[13, 17, 11, 20, 17]",LZ2,1
8.65,2.24,AeroX,Fast,Morning,W_1.2_1.3,"[0, 0, -1, -1, 0, -1]","[10, 11, 16, 12, 22, 22, 14, 11]",LZ2,1
6.61,4.01,SkyLift,Balanced,Afternoon,N_3.0_4.8,"[1, 1, 0, 0, 0, 1, -1, -1, 1]","[21, 21, 18, 12, 16, 18, 19, 10]",LZ3,1
5.42,3.76,AeroX,Balanced,Morning,W_3.5_0.3,"[0, 0, 0, -1, 0, 1]","[16, 21, 11, 24, 24, 11, 14]",LZ1,1
6.34,0.77,NanoFly,Balanced,Afternoon,W_7.8_2.6,"[-1, 0, 0, -1, 1, -1]","[17, 18, 11, 24, 17, 17]",LZ2,1
16.27,3.12,AeroX,Balanced,Afternoon,W_0.6_4.6,"[0, -1, 0, -1, -1, 0, -1, -1, 0]","[12, 21, 19, 19, 10, 16]",LZ2,1
18.66,1.09,AeroX,Balanced,Afternoon,E_6.5_2.3,"[-1, 0, -1, 1, -1]","[23, 22, 10, 19, 10]",LZ2,0
8.7,4.85,FalconX,Balanced,Morning,S_2.3_4.2,"[-1, 0, 0, 1, 0]","[20, 12, 24, 22, 14, 22, 12, 16]",LZ1,1
